date,state,positive,negative,recovered,death,deathIncrease,negativeIncrease,positiveIncrease,total,posNeg,state_ch,state_en
4.29,FL,33193,340295,0,1240,86,6266,347,374740,373488,佛罗里达州,Florida
4.29,GA,25572,118367,0,1093,67,2962,957,143939,143939,乔治亚州（佐治亚州）,Georgia
4.29,HI,609,29009,505,16,0,433,2,29618,29618,夏威夷州,Hawaii
4.29,IA,6843,34494,2428,148,12,1047,467,41337,41337,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
4.29,ID,1952,26430,1087,60,2,8295,35,28382,28382,爱达荷州,Idaho
4.29,IL,50355,206312,0,2215,90,12225,2253,256667,256667,伊利诺斯州,Illinois
4.29,IN,17182,74368,0,1065,164,3775,594,91550,91550,印第安纳州,Indiana
4.29,KS,3738,25720,266,125,1,1121,247,29458,29458,堪萨斯州,Kansas
4.29,KY,4375,48036,1617,225,12,3383,229,52411,52411,肯塔基州,Kentucky
4.29,LA,27660,128908,17303,1802,44,5086,374,156568,156568,路易斯安那州,Louisiana
4.29,MA,60265,205353,0,3405,252,9155,1963,265618,265618,马萨诸塞州（麻省、麻州）,Massachusetts
4.29,MD,20849,90080,1361,1078,62,2408,736,110929,110929,马里兰州,Maryland
4.29,ME,1056,19546,615,52,1,2762,16,20602,20602,缅因州,Maine
4.29,MI,40399,131953,8342,3670,103,6410,1137,172352,172352,密歇根州（密执安州）,Michigan
4.29,MN,4644,62100,2043,319,18,2452,463,66744,66744,明尼苏达州,Minnesota
4.29,MO,7425,69734,0,318,4,3534,122,77159,77159,密苏里州,Missouri
4.29,MS,6569,59525,3413,250,11,1455,227,66094,66094,密西西比州,Mississippi
4.29,MT,451,13077,382,16,1,337,0,13528,13528,蒙大拿州,Montana
4.29,NC,9948,108492,0,354,12,5308,380,118440,118440,北卡罗来纳州,North Carolina
4.29,ND,1033,24503,437,19,0,1771,42,25536,25536,北达科他州,North Dakota
4.29,NE,3374,20257,0,55,0,10,16,23631,23631,内布拉斯加州,Nebraska
4.29,NH,2010,18736,936,60,0,529,72,20827,20746,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
4.29,NJ,116264,125054,15642,6770,328,4551,2408,241935,241318,新泽西州,New Jersey
4.29,NM,2974,58771,705,110,6,2791,151,61745,61745,新墨西哥州,New Mexico
4.29,NV,4898,36130,100,230,11,816,93,41028,41028,内华达州,Nevada
4.29,NY,299691,572790,53238,18015,377,22902,4585,872481,872481,纽约州,New York
4.29,OH,17303,111605,0,937,138,5027,1175,128908,128908,俄亥俄州,Ohio
4.29,OK,3473,57794,2319,214,7,1505,63,61267,61267,俄克拉荷马州,Oklahoma
4.29,OR,2446,52026,0,101,9,3182,92,54472,54472,俄勒冈州,Oregon
4.29,PA,44366,170517,0,2195,479,4693,1102,214883,214883,宾夕法尼亚州,Pennsylvania
4.29,RI,8247,51918,391,251,12,2151,321,60165,60165,罗得岛州（罗德岛州）,Rhode Island
4.29,SC,5881,48336,3252,203,26,1804,268,54217,54217,南卡罗来纳州,South Carolina
4.29,SD,2373,14460,1492,13,2,161,60,16833,16833,南达科他州,South Dakota
4.29,TN,10366,158183,5140,195,7,6307,314,168549,168549,田纳西州,Tennessee
4.29,TX,27054,287736,12507,732,42,13523,883,314790,314790,得克萨斯州,Texas
4.29,UT,4495,101283,1790,45,0,3187,152,105778,105778,犹他州,Utah
4.29,VA,14961,70979,2042,522,30,2020,622,86560,85940,弗吉尼亚州,Virginia
4.29,VT,862,14567,0,47,0,214,0,15429,15429,佛蒙特州,Vermont
4.29,WA,13842,168673,0,786,21,2680,156,182515,182515,华盛顿州,Washington
4.29,WI,6520,66630,0,308,8,3095,231,73377,73150,威斯康辛州（威斯康星州）,Wisconsin
4.29,WV,1095,41976,504,38,1,0,16,43071,43071,西弗吉尼亚州,Wst Virginia
4.29,WY,536,8681,362,7,0,455,147,9217,9217,怀俄明州,Wyoming
4.3,AK,355,18764,252,9,0,0,0,19119,19119,阿拉斯加州,Alaska
4.3,AL,7019,80177,0,269,24,6570,177,87196,87196,阿拉巴马州,Alabama
4.3,AR,3255,45124,1305,61,2,2867,63,48379,48379,阿肯色州,Arkansas
4.3,AZ,7648,64138,1499,320,16,2527,446,71786,71786,亚利桑那州,Arizona
4.3,CA,48917,576420,0,1982,95,19781,2417,625337,625337,加利福尼亚州,California
4.3,CO,14758,56301,2415,766,6,1587,23,71059,71059,科罗拉多州,Colorado
4.3,CT,27700,69433,0,2257,89,1382,933,97133,97133,康涅狄格州,Connecticut
4.3,DE,4734,17086,1275,152,8,203,79,21820,21820,特拉华州,Delaware
4.3,FL,33690,348715,0,1290,50,8420,497,383592,382405,佛罗里达州,Florida
4.3,GA,26155,122889,0,1120,27,4522,583,149044,149044,乔治亚州（佐治亚州）,Georgia
4.3,HI,613,30027,516,16,0,1018,4,30640,30640,夏威夷州,Hawaii
4.3,IA,7145,35522,2697,162,14,1028,302,42667,42667,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
4.3,ID,1984,26709,1121,60,0,279,32,28693,28693,爱达荷州,Idaho
4.3,IL,52918,216949,0,2355,140,10637,2563,269867,269867,伊利诺斯州,Illinois
4.3,IN,17835,77163,0,1114,49,2795,653,94998,94998,印第安纳州,Indiana
4.3,KS,4238,27388,272,129,4,1668,500,31626,31626,堪萨斯州,Kansas
4.3,KY,4539,49562,1668,235,10,1526,164,54101,54101,肯塔基州,Kentucky
4.3,LA,28001,133308,17303,1862,60,4400,341,161309,161309,路易斯安那州,Louisiana
4.3,MA,62205,213442,0,3562,157,8089,1940,275647,275647,马萨诸塞州（麻省、麻州）,Massachusetts
4.3,MD,21742,92617,1432,1140,62,2537,893,114359,114359,马里兰州,Maryland
4.3,ME,1095,19546,631,53,1,0,39,20641,20641,缅因州,Maine
4.3,MI,41379,138888,8342,3789,119,6935,980,180267,180267,密歇根州（密执安州）,Michigan
4.3,MN,5136,65140,2172,343,24,3040,492,70276,70276,明尼苏达州,Minnesota
4.3,MO,7562,73125,0,329,11,3391,137,80687,80687,密苏里州,Missouri
4.3,MS,6815,59525,3413,261,11,0,246,66340,66340,密西西比州,Mississippi
4.3,MT,453,13461,392,16,0,384,2,13914,13914,蒙大拿州,Montana
4.3,NC,10509,117527,0,378,24,9035,561,128036,128036,北卡罗来纳州,North Carolina
4.3,ND,1067,26393,458,19,0,1890,34,27460,27460,北达科他州,North Dakota
4.3,NE,3784,21537,0,68,13,1280,410,25321,25321,内布拉斯加州,Nebraska
4.3,NH,2054,19867,980,66,6,1131,44,22193,21921,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
4.3,NJ,118652,129266,15642,7228,458,4212,2388,248396,247918,新泽西州,New Jersey
4.3,NM,3213,61872,734,112,2,3101,239,65085,65085,新墨西哥州,New Mexico
4.3,NV,4998,36988,158,237,7,858,100,41986,41986,内华达州,Nevada
4.3,NY,304372,596264,54771,18321,306,23474,4681,900636,900636,纽约州,New York
4.3,OH,18027,115863,0,975,38,4258,724,133890,133890,俄亥俄州,Ohio
4.3,OK,3618,59804,2401,222,8,2010,145,63422,63422,俄克拉荷马州,Oklahoma
4.3,OR,2510,53522,0,103,2,1496,64,56032,56032,俄勒冈州,Oregon
4.3,PA,45763,175602,0,2292,97,5085,1397,221365,221365,宾夕法尼亚州,Pennsylvania
4.3,RI,8621,55089,461,266,15,3171,374,63710,63710,罗得岛州（罗德岛州）,Rhode Island
4.3,SC,6095,50417,3252,244,41,2081,214,56512,56512,南卡罗来纳州,South Carolina
4.3,SD,2449,14579,1573,17,4,119,76,17028,17028,南达科他州,South Dakota
4.3,TN,10735,166891,5338,199,4,8708,369,177626,177626,田纳西州,Tennessee
4.3,TX,28087,302213,13353,782,50,14477,1033,330300,330300,得克萨斯州,Texas
4.3,UT,4672,103829,1939,46,1,2546,177,108501,108501,犹他州,Utah
4.3,VA,15846,75663,2104,552,30,4684,885,92092,91509,弗吉尼亚州,Virginia
4.3,VT,866,14786,0,49,2,219,4,15652,15652,佛蒙特州,Vermont
4.3,WA,14070,173730,0,801,15,5057,228,187800,187800,华盛顿州,Washington
4.3,WI,6854,69394,3352,316,8,2764,334,76443,76248,威斯康辛州（威斯康星州）,Wisconsin
4.3,WV,1118,43423,545,41,3,1447,23,44541,44541,西弗吉尼亚州,Wst Virginia
4.3,WY,544,8902,371,7,0,221,8,9446,9446,怀俄明州,Wyoming
5.01,AK,364,19961,254,9,0,1197,9,20325,20325,阿拉斯加州,Alaska
5.01,AL,7158,84775,0,279,10,4598,139,91933,91933,阿拉巴马州,Alabama
5.01,AR,3321,46355,1973,64,3,1231,66,49676,49676,阿肯色州,Arkansas
5.01,AZ,7962,66917,1528,330,10,2779,314,74879,74879,亚利桑那州,Arizona
5.01,CA,50442,604543,0,2073,91,28123,1525,654985,654985,加利福尼亚州,California
5.01,CO,15284,57106,2486,777,11,805,526,72390,72390,科罗拉多州,Colorado
5.01,CT,28764,71493,4346,2339,82,2060,1064,100257,100257,康涅狄格州,Connecticut
5.01,DE,4918,17667,1403,159,7,581,184,22585,22585,特拉华州,Delaware
5.01,FL,34728,367971,0,1314,24,19256,1038,402699,402699,佛罗里达州,Florida
5.01,GA,27270,141097,0,1154,34,18208,1115,168367,168367,乔治亚州（佐治亚州）,Georgia
5.01,HI,618,30476,526,16,0,449,5,31094,31094,夏威夷州,Hawaii
5.01,IA,7884,37708,2899,170,8,2186,739,45592,45592,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
5.01,ID,2015,27210,1175,63,3,501,31,29225,29225,爱达荷州,Idaho
5.01,IL,56055,228633,0,2457,102,11684,3137,284688,284688,伊利诺斯州,Illinois
5.01,IN,18630,81009,0,1175,61,3846,795,99639,99639,印第安纳州,Indiana
5.01,KS,4449,28585,280,130,1,1197,211,33034,33034,堪萨斯州,Kansas
5.01,KY,4708,51904,1675,240,5,2342,169,56612,56612,肯塔基州,Kentucky
5.01,LA,28711,139540,17303,1927,65,6232,710,168251,168251,路易斯安那州,Louisiana
5.01,MA,64311,225325,0,3716,154,11883,2106,289636,289636,马萨诸塞州（麻省、麻州）,Massachusetts
5.01,MD,23472,97511,1517,1192,52,4894,1730,120983,120983,马里兰州,Maryland
5.01,ME,1123,19546,657,55,2,0,28,20669,20669,缅因州,Maine
5.01,MI,42356,148149,8342,3866,77,9261,977,190505,190505,密歇根州（密执安州）,Michigan
5.01,MN,5730,69099,2282,371,28,3959,594,74829,74829,明尼苏达州,Minnesota
5.01,MO,7835,74590,0,337,8,1465,273,82425,82425,密苏里州,Missouri
5.01,MS,7212,64336,3413,281,20,4811,397,71548,71548,密西西比州,Mississippi
5.01,MT,453,13750,397,16,0,289,0,14203,14203,蒙大拿州,Montana
5.01,NC,10923,122909,0,399,21,5382,414,133832,133832,北卡罗来纳州,North Carolina
5.01,ND,1107,28418,482,23,4,2025,40,29525,29525,北达科他州,North Dakota
5.01,NE,4281,23104,0,70,2,1567,497,27385,27385,内布拉斯加州,Nebraska
5.01,NH,2146,19903,980,72,6,36,92,22351,22049,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
5.01,NJ,121190,135355,15642,7538,310,6089,2538,257128,256545,新泽西州,New Jersey
5.01,NM,3411,64458,760,123,11,2586,198,67869,67869,新墨西哥州,New Mexico
5.01,NV,5227,38368,182,243,6,1380,229,43595,43595,内华达州,Nevada
5.01,NY,308314,619124,56187,18610,289,22860,3942,927438,927438,纽约州,New York
5.01,OH,18743,121763,0,1002,27,5900,716,140506,140506,俄亥俄州,Ohio
5.01,OK,3748,59804,2467,230,8,0,130,63552,63552,俄克拉荷马州,Oklahoma
5.01,OR,2579,55597,0,104,1,2075,69,58176,58176,俄勒冈州,Oregon
5.01,PA,46971,180477,0,2354,62,4875,1208,227448,227448,宾夕法尼亚州,Pennsylvania
5.01,RI,8962,57686,485,279,13,2597,341,66648,66648,罗得岛州（罗德岛州）,Rhode Island
5.01,SC,6258,53121,3622,256,12,2704,163,59379,59379,南卡罗来纳州,South Carolina
5.01,SD,2525,14838,1686,21,4,259,76,17363,17363,南达科他州,South Dakota
5.01,TN,11891,174241,5546,204,5,7350,1156,186132,186132,田纳西州,Tennessee
5.01,TX,29229,322546,14122,816,34,20333,1142,351775,351775,得克萨斯州,Texas
5.01,UT,4828,107730,2062,46,0,3901,156,112558,112558,犹他州,Utah
5.01,VA,16901,89539,2196,581,29,13876,1055,106908,106440,弗吉尼亚州,Virginia
5.01,VT,879,15354,0,50,1,568,13,16233,16233,佛蒙特州,Vermont
5.01,WA,14327,179654,0,814,13,5924,257,193981,193981,华盛顿州,Washington
5.01,WI,7314,72566,3352,327,11,3172,460,80098,79880,威斯康辛州（威斯康星州）,Wisconsin
5.01,WV,1136,45708,555,46,5,2285,18,46844,46844,西弗吉尼亚州,Wst Virginia
5.01,WY,559,9136,373,7,0,234,15,9695,9695,怀俄明州,Wyoming
5.02,AK,365,21034,261,9,0,1073,1,21399,21399,阿拉斯加州,Alaska
5.02,AL,7434,84775,0,288,9,0,276,92209,92209,阿拉巴马州,Alabama
5.02,AR,3372,48210,1987,73,9,1855,51,51582,51582,阿肯色州,Arkansas
5.02,AZ,8364,69633,1565,348,18,2716,402,77997,77997,亚利桑那州,Arizona
5.02,CA,52197,634606,0,2171,98,30063,1755,686803,686803,加利福尼亚州,California
5.02,CO,15768,61181,2553,820,43,4075,484,76949,76949,科罗拉多州,Colorado
5.02,CT,28764,71493,4346,2339,0,0,0,100257,100257,康涅狄格州,Connecticut
5.02,DE,5038,18074,1546,168,9,407,120,23112,23112,特拉华州,Delaware
5.02,FL,35463,380549,0,1388,74,12578,735,416012,416012,佛罗里达州,Florida
5.02,GA,28306,146494,0,1174,20,5397,1036,174800,174800,乔治亚州（佐治亚州）,Georgia
5.02,HI,619,31366,532,16,0,890,1,31985,31985,夏威夷州,Hawaii
5.02,IA,8641,37708,3156,175,5,0,757,46349,46349,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
5.02,ID,2035,27455,1215,63,0,245,20,29490,29490,爱达荷州,Idaho
5.02,IL,58505,241391,0,2559,102,12758,2450,299896,299896,伊利诺斯州,Illinois
5.02,IN,19295,84846,0,1229,54,3837,665,104141,104141,印第安纳州,Indiana
5.02,KS,4746,30196,286,131,1,1611,297,34942,34942,堪萨斯州,Kansas
5.02,KY,4879,52770,1752,248,8,866,171,57649,57649,肯塔基州,Kentucky
5.02,LA,29140,143718,17303,1950,23,4178,429,172858,172858,路易斯安那州,Louisiana
5.02,MA,66263,232731,0,3846,130,7406,1952,298994,298994,马萨诸塞州（麻省、麻州）,Massachusetts
5.02,MD,24473,101049,1590,1251,59,3538,1001,125522,125522,马里兰州,Maryland
5.02,ME,1152,19546,689,56,1,0,29,20698,20698,缅因州,Maine
5.02,MI,43207,158502,15659,4020,154,10353,851,201709,201709,密歇根州（密执安州）,Michigan
5.02,MN,6228,72779,2397,395,24,3680,498,79007,79007,明尼苏达州,Minnesota
5.02,MO,8154,74590,0,351,14,0,319,82744,82744,密苏里州,Missouri
5.02,MS,7441,67034,3413,291,10,2698,229,74475,74475,密西西比州,Mississippi
5.02,MT,455,14180,404,16,0,430,2,14635,14635,蒙大拿州,Montana
5.02,NC,11509,127966,0,420,21,5057,586,139475,139475,北卡罗来纳州,North Carolina
5.02,ND,1153,30394,510,24,1,1976,46,31547,31547,北达科他州,North Dakota
5.02,NE,4838,24510,0,73,3,1406,557,29348,29348,内布拉斯加州,Nebraska
5.02,NH,2310,22039,980,81,9,2136,164,24508,24349,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
5.02,NJ,123717,138595,15642,7742,204,3240,2527,262988,262312,新泽西州,New Jersey
5.02,NM,3513,67605,785,131,8,3147,102,71118,71118,新墨西哥州,New Mexico
5.02,NV,5311,39076,182,254,11,708,84,44387,44387,内华达州,Nevada
5.02,NY,312977,646094,57540,18909,299,26970,4663,959071,959071,纽约州,New York
5.02,OH,19335,126484,0,1021,19,4721,592,145819,145819,俄亥俄州,Ohio
5.02,OK,3851,59804,2554,238,8,0,103,63655,63655,俄克拉荷马州,Oklahoma
5.02,OR,2635,57501,0,109,5,1904,56,60136,60136,俄勒冈州,Oregon
5.02,PA,48305,187071,0,2418,64,6594,1334,235376,235376,宾夕法尼亚州,Pennsylvania
5.02,RI,9289,60639,531,296,17,2953,327,69928,69928,罗得岛州（罗德岛州）,Rhode Island
5.02,SC,6489,55127,3622,267,11,2006,231,61616,61616,南卡罗来纳州,South Carolina
5.02,SD,2588,15503,1759,21,0,665,63,18091,18091,南达科他州,South Dakota
5.02,TN,12661,183615,5718,209,5,9374,770,196276,196276,田纳西州,Tennessee
5.02,TX,30522,350126,14891,847,31,27580,1293,380648,380648,得克萨斯州,Texas
5.02,UT,4981,112823,2185,49,3,5093,153,117804,117804,犹他州,Utah
5.02,VA,17731,84365,2312,616,35,-5174,830,102554,102096,弗吉尼亚州,Virginia
5.02,VT,886,15705,0,51,1,351,7,16591,16591,佛蒙特州,Vermont
5.02,WA,14637,184087,0,824,10,4433,310,198724,198724,华盛顿州,Washington
5.02,WI,7660,75570,3698,334,7,3004,346,83461,83230,威斯康辛州（威斯康星州）,Wisconsin
5.02,WV,1169,47977,572,48,2,2269,33,49146,49146,西弗吉尼亚州,Wst Virginia
5.02,WY,566,9463,387,7,0,327,7,10029,10029,怀俄明州,Wyoming
5.03,AK,368,21210,262,9,0,176,3,21578,21578,阿拉斯加州,Alaska
5.03,AL,7725,84775,0,290,2,0,291,92500,92500,阿拉巴马州,Alabama
5.03,AR,3431,49459,1999,76,3,1249,59,52890,52890,阿肯色州,Arkansas
5.03,AZ,8640,72479,1597,362,14,2846,276,81119,81119,亚利桑那州,Arizona
5.03,CA,53616,662135,0,2215,44,27529,1419,715751,715751,加利福尼亚州,California
5.03,CO,16225,63681,2607,832,12,2500,457,79906,79906,科罗拉多州,Colorado
5.03,CT,29287,73206,4346,2436,97,1713,523,102493,102493,康涅狄格州,Connecticut
5.03,DE,5208,18529,1640,177,9,455,170,23737,23737,特拉华州,Delaware
5.03,FL,36078,392111,0,1403,15,11562,615,429415,428189,佛罗里达州,Florida
5.03,GA,28602,146494,0,1177,3,0,296,175096,175096,乔治亚州（佐治亚州）,Georgia
5.03,HI,620,32330,541,16,0,964,1,32950,32950,夏威夷州,Hawaii
5.03,IA,9169,44017,3325,184,9,6309,528,53186,53186,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
5.03,ID,2061,27746,1267,63,0,291,26,29807,29807,爱达荷州,Idaho
5.03,IL,61499,257814,0,2618,59,16423,2994,319313,319313,伊利诺斯州,Illinois
5.03,IN,19933,88926,0,1246,17,4080,638,108859,108859,印第安纳州,Indiana
5.03,KS,5030,31748,286,134,3,1552,284,36778,36778,堪萨斯州,Kansas
5.03,KY,4879,52770,1752,248,0,0,0,57649,57649,肯塔基州,Kentucky
5.03,LA,29340,146820,17303,1969,19,3102,200,176160,176160,路易斯安那州,Louisiana
5.03,MA,68087,246559,0,4004,158,13828,1824,314646,314646,马萨诸塞州（麻省、麻州）,Massachusetts
5.03,MD,25462,107332,1666,1281,30,6283,989,132794,132794,马里兰州,Maryland
5.03,ME,1185,19546,706,57,1,0,33,20731,20731,缅因州,Maine
5.03,MI,43754,168778,15659,4049,29,10276,547,212532,212532,密歇根州（密执安州）,Michigan
5.03,MN,6663,75969,3015,419,24,3190,435,82632,82632,明尼苏达州,Minnesota
5.03,MO,8386,74590,0,352,1,0,232,82976,82976,密苏里州,Missouri
5.03,MS,7550,70043,3413,303,12,3009,109,77593,77593,密西西比州,Mississippi
5.03,MT,455,14552,404,16,0,372,0,15007,15007,蒙大拿州,Montana
5.03,NC,11664,132171,0,422,2,4205,155,143835,143835,北卡罗来纳州,North Carolina
5.03,ND,1191,32162,517,25,1,1768,38,33353,33353,北达科他州,North Dakota
5.03,NE,5326,25936,0,76,3,1426,488,31262,31262,内布拉斯加州,Nebraska
5.03,NH,2429,25964,1107,84,3,3925,119,28613,28393,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
5.03,NJ,126744,148322,15642,7871,129,9727,3027,275707,275066,新泽西州,New Jersey
5.03,NM,3732,71212,812,139,8,3607,219,74944,74944,新墨西哥州,New Mexico
5.03,NV,5426,39843,182,257,3,767,115,45269,45269,内华达州,Nevada
5.03,NY,316415,669496,58950,19189,280,23402,3438,985911,985911,纽约州,New York
5.03,OH,19914,130252,0,1038,17,3768,579,150166,150166,俄亥俄州,Ohio
5.03,OK,3972,59804,2635,238,0,0,121,63776,63776,俄克拉荷马州,Oklahoma
5.03,OR,2680,59374,860,109,0,1873,45,62054,62054,俄勒冈州,Oregon
5.03,PA,49267,191374,0,2444,26,4303,962,240641,240641,宾夕法尼亚州,Pennsylvania
5.03,RI,9477,62450,565,320,24,1811,188,71927,71927,罗得岛州（罗德岛州）,Rhode Island
5.03,SC,6626,57562,3622,275,8,2435,137,64188,64188,南卡罗来纳州,South Carolina
5.03,SD,2631,15786,1799,21,0,283,43,18417,18417,南达科他州,South Dakota
5.03,TN,13177,191430,5814,210,1,7815,516,204607,204607,田纳西州,Tennessee
5.03,TX,31548,359012,15544,867,20,8886,1026,390560,390560,得克萨斯州,Texas
5.03,UT,5175,116927,2238,50,1,4104,194,122102,122102,犹他州,Utah
5.03,VA,18671,89331,2497,660,44,4966,940,108467,108002,弗吉尼亚州,Virginia
5.03,VT,897,16057,0,52,1,352,11,16954,16954,佛蒙特州,Vermont
5.03,WA,15003,192312,0,830,6,8225,366,207315,207315,华盛顿州,Washington
5.03,WI,7964,77997,3723,339,5,2427,304,86192,85961,威斯康辛州（威斯康星州）,Wisconsin
5.03,WV,1191,50447,611,50,2,2470,22,51638,51638,西弗吉尼亚州,Wst Virginia
5.03,WY,579,9640,391,7,0,177,13,10219,10219,怀俄明州,Wyoming
5.04,AK,370,21353,263,9,0,143,2,21723,21723,阿拉斯加州,Alaska
5.04,AL,8025,95092,0,296,6,10317,300,103117,103117,阿拉巴马州,Alabama
5.04,AR,3458,50984,2016,81,5,1525,27,54442,54442,阿肯色州,Arkansas
5.04,AZ,8919,76334,1632,362,0,3855,279,85253,85253,亚利桑那州,Arizona
5.04,CA,54937,692937,0,2254,39,30802,1321,747874,747874,加利福尼亚州,California
5.04,CO,16635,66455,2650,842,10,2774,410,83090,83090,科罗拉多州,Colorado
5.04,CT,29287,73206,4346,2495,59,0,0,102493,102493,康涅狄格州,Connecticut
5.04,DE,5288,18822,1716,182,5,293,80,24110,24110,特拉华州,Delaware
5.04,FL,36897,407373,0,1423,20,15262,819,445451,444270,佛罗里达州,Florida
5.04,GA,29368,153957,0,1222,45,7463,766,183325,183325,乔治亚州（佐治亚州）,Georgia
5.04,HI,620,33246,544,17,1,916,0,33866,33866,夏威夷州,Hawaii
5.04,IA,9703,47458,3486,188,4,3441,534,57161,57161,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
5.04,ID,2061,27746,1267,64,1,0,0,29807,29807,爱达荷州,Idaho
5.04,IL,63840,269307,0,2662,44,11493,2341,333147,333147,伊利诺斯州,Illinois
5.04,IN,20507,92790,0,1264,18,3864,574,113297,113297,印第安纳州,Indiana
5.04,KS,5245,33358,291,136,2,1610,215,38603,38603,堪萨斯州,Kansas
5.04,KY,5130,53279,1892,253,5,509,251,58409,58409,肯塔基州,Kentucky
5.04,LA,29673,151258,20316,2064,95,4438,333,180931,180931,路易斯安那州,Louisiana
5.04,MA,69087,255181,0,4090,86,8622,1000,324268,324268,马萨诸塞州（麻省、麻州）,Massachusetts
5.04,MD,26408,110587,1695,1317,36,3255,946,136995,136995,马里兰州,Maryland
5.04,ME,1205,19546,720,57,0,0,20,20751,20751,缅因州,Maine
5.04,MI,43950,178439,15659,4049,0,9661,196,222389,222389,密歇根州（密执安州）,Michigan
5.04,MN,7234,78707,4212,428,9,2738,571,85941,85941,明尼苏达州,Minnesota
5.04,MO,8754,82697,0,358,6,8107,368,91451,91451,密苏里州,Missouri
5.04,MS,7877,71800,4421,310,7,1757,327,79677,79677,密西西比州,Mississippi
5.04,MT,457,14631,404,16,0,79,2,15088,15088,蒙大拿州,Montana
5.04,NC,11848,134591,0,430,8,2420,184,146439,146439,北卡罗来纳州,North Carolina
5.04,ND,1225,33529,540,25,0,1367,34,34754,34754,北达科他州,North Dakota
5.04,NE,5910,27844,0,78,2,1908,584,33754,33754,内布拉斯加州,Nebraska
5.04,NH,2588,24282,1017,86,2,-1682,159,27114,26870,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
5.04,NJ,128269,148951,15642,7910,39,629,1525,277867,277220,新泽西州,New Jersey
5.04,NM,3850,74127,832,151,12,2915,118,77977,77977,新墨西哥州,New Mexico
5.04,NV,5491,40675,185,262,5,832,65,46166,46166,内华达州,Nevada
5.04,NY,318953,688357,58950,19415,226,18861,2538,1007310,1007310,纽约州,New York
5.04,OH,20474,134681,0,1056,18,4429,560,155155,155155,俄亥俄州,Ohio
5.04,OK,4044,59804,2682,238,0,0,72,63848,63848,俄克拉荷马州,Oklahoma
5.04,OR,2759,60698,860,109,0,1324,79,63457,63457,俄勒冈州,Oregon
5.04,PA,50092,195498,0,2458,14,4124,825,245590,245590,宾夕法尼亚州,Pennsylvania
5.04,RI,9652,64484,601,341,21,2034,175,74136,74136,罗得岛州（罗德岛州）,Rhode Island
5.04,SC,6626,57562,3622,275,0,0,0,64188,64188,南卡罗来纳州,South Carolina
5.04,SD,2668,16045,1830,21,0,259,37,18713,18713,南达科他州,South Dakota
5.04,TN,13571,197872,6081,219,9,6442,394,211443,211443,田纳西州,Tennessee
5.04,TX,32332,375066,16090,884,17,16054,784,407398,407398,得克萨斯州,Texas
5.04,UT,5317,119344,2342,50,0,2417,142,124661,124661,犹他州,Utah
5.04,VA,19492,92801,2547,684,24,3470,821,112771,112293,弗吉尼亚州,Virginia
5.04,VT,902,16430,0,52,0,373,5,17332,17332,佛蒙特州,Vermont
5.04,WA,15185,196820,0,834,4,4508,182,212005,212005,华盛顿州,Washington
5.04,WI,8236,80467,3973,340,1,2470,272,88929,88703,威斯康辛州（威斯康星州）,Wisconsin
5.04,WV,1206,52033,611,50,0,1586,15,53239,53239,西弗吉尼亚州,Wst Virginia
5.04,WY,586,9868,391,7,0,228,7,10454,10454,怀俄明州,Wyoming
5.05,AK,371,22321,277,9,0,968,1,22692,22692,阿拉斯加州,Alaska
5.05,AL,8285,98481,0,313,17,3389,260,106766,106766,阿拉巴马州,Alabama
5.05,AR,3496,51139,2041,80,-1,155,38,54635,54635,阿肯色州,Arkansas
5.05,AZ,9305,78955,1671,395,33,2621,386,88260,88260,亚利桑那州,Arizona
5.05,CA,56212,723690,0,2317,63,30753,1275,779902,779902,加利福尼亚州,California
5.05,CO,16907,68097,2743,851,9,1642,272,85004,85004,科罗拉多州,Colorado
5.05,CT,30621,78022,4346,2633,138,4816,1334,108643,108643,康涅狄格州,Connecticut
5.05,DE,5371,19309,1847,187,5,487,83,24680,24680,特拉华州,Delaware
5.05,FL,37439,428252,0,1536,113,20879,542,466956,465691,佛罗里达州,Florida
5.05,GA,29711,171172,0,1288,66,17215,343,200883,200883,乔治亚州（佐治亚州）,Georgia
5.05,HI,621,33378,548,17,0,132,1,33999,33999,夏威夷州,Hawaii
5.05,IA,10111,50458,3572,207,19,3000,408,60569,60569,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
5.05,ID,2106,28202,1358,64,0,456,45,30308,30308,爱达荷州,Idaho
5.05,IL,65962,280324,0,2838,176,11017,2122,346286,346286,伊利诺斯州,Illinois
5.05,IN,21033,94801,0,1326,62,2011,526,115834,115834,印第安纳州,Indiana
5.05,KS,5458,34634,296,137,1,1276,213,40092,40092,堪萨斯州,Kansas
5.05,KY,5245,54802,1892,261,8,1523,115,60047,60047,肯塔基州,Kentucky
